,Unnamed: 0,speech_id,triplet_id,title,date,link,date_character,source,year,text,results_coder_1,results_coder_2
581,582,14455,14455_21,"Speech by Mr Jacques Santer  President of the European Commission     ""EMU: an irreversible process""         Eleventh European Finance Convention  Luxembourg, 28 November 1997",11/28/1997,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_269,28-Nov-97,speech,1997,"Furthermore, the Amsterdam European Council adopted a Resolution establishing a new Exchange Rate Mechanism.  The new ERM will be a voluntary system that will provide a link between the non-participating currencies and the euro.  The euro will provide an anchor for these currencies, and form a major contribution to exchange rate stability in Europe and to the smooth functioning of the single market.",discretionary,discretionary
582,583,14465,14465_2,"Lecture by Mrs Edith Cresson       Towards a knowledge-based Europe         at the London School of Economics and Political Science  London, 17 November 1997",11/18/1997,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_254,18-Nov-97,speech,1997,"· This development occurs within the broader context of the setting up of a society and economy of the ""intangible"". Under this heading an author such as Charles Goldfinger in France has grouped activities connected with research and education but also the financial economy, information and communication and the industries of culture. · Within this apparently heterogeneous collection, but united by clear links, knowledge and, more generally, the sequence of ""data - information - knowledge - and know-how"" plays a particularly important role.",none,none
583,584,14478,14478_32,"Ritt Bjerregaard  Member of the Commission responsible for Environment     Climate Change - Sustainable Development and The Future of the European Energy Industry: looking ahead to Kyoto         Brussels, 6 November 1997",11/6/1997,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_234,6-Nov-97,speech,1997,"There is also considerable scope for the promotion of district heating and cooling schemes which European experience has shown could reduce emissions considerably.  And by meeting the Secretary of State, Mr Pena the other day, I had the feeling that he was fully aware of all the possibilities. Japan also has the possibility of developing co-generation more extensively which has been blocked by the structure of their industry and  electricity supply sector once appropriate reforms are put in place.",discretionary,discretionary
584,585,14481,14481_16,"Mr. Christos Papoutsis,   Member of the Commission responsible for Tourism     Conference on""Employment and Tourism""            Luxembourg, 4-5 Novembre 1997",11/4/1997,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_230,4-Nov-97,speech,1997,"
If we really wish to have economic development, we need global macro-economic policies. We need a single market that works efficiently. And we must guarantee that employment is at the center of all Community policies.",prescriptive,prescriptive
585,586,14488,14488_46,"Opening address by Mr Jacques Santer  President of the European Commission     ""The euro: 435 days to go""         The 5th CEMS Graduate Conference  Cologne, 23 October 1997 (by satellite from Brussels)",10/23/1997,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_224,23-Oct-97,speech,1997,"
The most direct effect of EMU on the international economy will be the introduction of the euro as a new trading currency. The Union has above 20% of world trade, which is more than the United States. Still, the US dollar is used for almost half of world trade.",none,none
586,587,14506,14506_16,"Speech by Padraig Flynn European Commissioner with responsibility for Employment and Social Affairs     ""Gaining from Diversity""       Conference of the European Business Network  for Social Cohesion  Lyon, 29-30 September",9/29/1997,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_193,29-Sep-97,speech,1997,"Already I can say with confidence:  this European Year is a success.  
Perhaps the Year Against Racism's greatest single achievement has been in the way that it has inspired so many imaginative and new partnerships.  
We've seen these all year long.",none,none
587,588,14509,14509_60,"Yves-Thibault de SILGUY  Member of the Commission, responsible for economic, monetary and financial affairs     The euro and the Asian Financial Markets       Conference Euromoney/AUME  Hong Kong, 23 September 1997",9/23/1997,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_187,23-Sep-97,speech,1997," 
The euro is the vital complement of the single market and the key to our future competitiveness in the face of globalisation.  The euro will be introduced on time on 1 January 1999 in accordance with the Treaty conditions. European and American businesses are already active in preparing themselves.",none,none
588,589,14512,14512_75,"Speech by Mr Jacques Santer  President of the European Commission     To the North of England Assembly           Newcastle, 19 september 1997",9/19/1997,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_183,19-Sep-97,speech,1997,"We must, however, continue to focus on priorities even beyond the present development programme.  It is vital to go on encouraging the emergence of new jobs by improving production structures and raising qualification levels in the workforce.  I would also urge you to get on top of the information society.",prescriptive,prescriptive
589,590,14514,14514_56,"Speech by Mr Jacques Santer  President of the European Commission     To Scotland Europa Members             Glasgow, Thursday 18 September 1997",9/18/1997,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_184,18-Sep-97,speech,1997," The estimates are it will create over 50,000 gross jobs (24,000 net additions).  Over 40,000 training places, creating about 5,000 new businesses.  And helping over 7,000 SMEs etc.",none,none
590,591,14543,14543_7,"Prof. JoÃƒÂ£o de Deus Pinheiro  European Commissioner for Development and ACP Countries    The give and take of developmentEuropean perspective           London School of Economics London, 19th June 1997",6/19/1997,https://ec.europa.eu/commission/presscorner/detail/en/speech_97_139,19-Jun-97,speech,1997,Clare Short has a seat in the Cabinet and has command of an independent Department of State. She is member of a Government which puts human rights and democracy at the top of its agenda. She is welcome in Brussels.,none,none
